23126549,000400000070,7,0,0,"",17:39:00,17:39:00
23126532,000400000070,0,0,0,"",17:50:00,17:50:00
23126532,000400000053,1,1,1,"",17:55:00,17:55:00
23126532,000220903011,2,0,0,"",17:58:00,18:00:00
23126532,000220902007,3,0,0,"",18:03:00,18:04:00
23126532,000190101027,4,0,0,"",18:07:00,18:09:00
23126532,000190301004,5,0,0,"",18:13:00,18:15:00
23126532,000200415014,6,0,0,"",18:22:00,18:24:00
23126532,000200405060,7,0,0,"",18:27:00,18:27:00
23126548,000200405060,0,0,0,"",17:34:00,17:34:00
23126548,000200415014,1,0,0,"",17:36:00,17:37:00
23126548,000190301004,2,0,0,"",17:44:00,17:46:00
23126548,000190101027,3,0,0,"",17:50:00,17:51:00
23126548,000220902007,4,0,0,"",17:54:00,17:57:00
23126548,000220903011,5,0,0,"",18:01:00,18:02:00
23126548,000400000053,6,1,1,"",18:05:00,18:05:00
23126548,000400000070,7,0,0,"",18:09:00,18:09:00
23126531,000400000070,0,0,0,"",18:20:00,18:20:00
23126531,000400000053,1,1,1,"",18:25:00,18:25:00
23126531,000220903011,2,0,0,"",18:28:00,18:30:00
23126531,000220902007,3,0,0,"",18:33:00,18:34:00
23126531,000190101027,4,0,0,"",18:37:00,18:39:00
23126531,000190301004,5,0,0,"",18:43:00,18:45:00
23126531,000200415014,6,0,0,"",18:52:00,18:54:00
23126531,000200405060,7,0,0,"",18:57:00,18:57:00
23126547,000200405060,0,0,0,"",18:04:00,18:04:00
23126547,000200415014,1,0,0,"",18:06:00,18:07:00
23126547,000190301004,2,0,0,"",18:14:00,18:16:00
23126547,000190101027,3,0,0,"",18:20:00,18:21:00
23126547,000220902007,4,0,0,"",18:24:00,18:27:00
23126547,000220903011,5,0,0,"",18:31:00,18:32:00
23126547,000400000053,6,1,1,"",18:35:00,18:35:00
23126547,000400000070,7,0,0,"",18:39:00,18:39:00
23126530,000400000070,0,0,0,"",18:50:00,18:50:00
23126530,000400000053,1,1,1,"",18:55:00,18:55:00
